,entity minimal-entity data-provider boundary,entity boundary,commander boundary degenerate,controller lazy-class data-class small-class,entity commander boundary,data-provider lazy-class degenerate,commander boundary data-class,large-class degenerate,minimal-entity boundary,lazy-class,pure-controller degenerate,entity data-provider boundary lazy-class,commander,data-provider degenerate,entity data-provider boundary,entity boundary small-class,data-provider,entity commander boundary lazy-class,data-provider boundary data-class,boundary small-class,factory pure-controller,entity data-provider data-class small-class,controller data-class small-class,boundary lazy-class data-class,commander data-class,entity data-provider boundary lazy-class degenerate,controller small-class,entity degenerate,entity small-class,data-class small-class,factory degenerate,data-provider small-class,data-provider lazy-class small-class,large-class lazy-class degenerate,boundary controller degenerate,pure-controller degenerate small-class,entity,factory controller degenerate,lazy-class data-class small-class,entity lazy-class degenerate,lazy-class degenerate,boundary controller lazy-class degenerate,commander boundary lazy-class degenerate,boundary large-class degenerate,commander boundary lazy-class,controller lazy-class small-class,controller lazy-class degenerate,commander boundary small-class,entity minimal-entity,boundary large-class,entity data-provider small-class,commander boundary data-class small-class,boundary data-class,entity factory controller small-class,minimal-entity lazy-class,controller data-class,data-provider lazy-class,data-provider boundary degenerate,entity lazy-class small-class,unclassified,factory controller lazy-class degenerate,entity lazy-class,commander degenerate,pure-controller,factory pure-controller degenerate,entity data-class small-class,controller lazy-class,commander lazy-class small-class,entity minimal-entity lazy-class,degenerate,data-provider boundary lazy-class small-class,entity data-class,entity factory controller,factory controller data-class small-class,minimal-entity data-provider boundary,entity boundary data-class,entity factory controller lazy-class degenerate,entity factory controller data-class,factory degenerate small-class,boundary data-class small-class,data-provider boundary lazy-class,factory controller lazy-class data-class small-class,data-provider data-class,commander boundary,entity boundary data-class small-class,boundary controller,factory pure-controller degenerate small-class,entity boundary degenerate,factory controller lazy-class,boundary lazy-class,minimal-entity boundary lazy-class,entity boundary lazy-class,entity factory controller degenerate,controller degenerate,entity boundary lazy-class small-class,data-provider boundary data-class small-class,factory controller,boundary lazy-class data-class small-class,commander boundary large-class,entity data-provider boundary degenerate,factory small-class,entity minimal-entity commander boundary,entity minimal-entity factory controller,entity data-provider,entity factory controller data-class small-class,minimal-entity commander boundary,lazy-class data-class,boundary lazy-class small-class,pure-controller small-class,lazy-class small-class,data-provider data-class small-class,boundary degenerate,entity data-provider boundary data-class,minimal-entity controller,data-provider boundary small-class,entity commander boundary degenerate,minimal-entity,boundary degenerate small-class,entity data-provider boundary small-class,factory pure-controller small-class,boundary,minimal-entity factory controller,empty,minimal-entity data-provider,boundary large-class lazy-class degenerate,commander boundary lazy-class small-class,small-class,data-provider boundary lazy-class degenerate,controller,entity minimal-entity boundary lazy-class,data-provider boundary,entity data-provider boundary data-class small-class,entity commander boundary lazy-class degenerate,factory controller data-class,boundary lazy-class degenerate,entity boundary lazy-class degenerate,entity minimal-entity boundary,entity data-provider factory controller data-class,commander small-class,factory controller small-class,commander lazy-class degenerate,data-provider boundary large-class,data-class,factory,factory controller lazy-class small-class,large-class,commander data-class small-class,degenerate small-class,commander lazy-class
Il2CppDumper (C#),0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Dependencies (C#),0,10,0,0,1,0,0,0,1,1,1,0,1,0,5,1,3,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,13,0,0,5,0,1013,0,0,0,5,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,7,0
Borderless-Gaming (C#),0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Discord.Net (C#),0,26,4,0,14,0,0,0,0,0,1,0,4,0,1,19,1,0,1,2,1,0,0,0,3,0,9,0,2,1,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,49,0,0,0,16,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,3,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,0,0,7,0,0,20,0,2,23,0,829,0,0,0,11,0,1,0,1,0,0,0,0,0,2,0,3,7,2,0,1,0,0,0,3,14,0
Lidarr (C#),0,96,8,0,58,1,0,1,1,1,21,0,106,0,1,140,3,0,0,3,0,0,0,0,0,0,14,1,27,8,0,6,0,0,0,54,15,1,0,0,3,0,1,0,0,4,0,76,0,0,0,1,1,104,0,0,0,0,0,53,0,0,1,0,0,0,0,0,0,37,0,0,4,0,0,0,1,0,13,1,0,0,0,141,2,0,3,8,0,0,0,0,1,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,7,3,13,33,0,0,16,0,0,123,0,0,68,0,1141,0,0,0,40,0,14,0,1,0,0,0,1,0,0,0,41,5,0,0,0,0,0,0,1,26,0
VsVim (C#),0,27,0,0,18,0,0,0,0,1,0,0,39,0,1,14,4,0,1,6,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,7,0,0,0,1,0,28,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,63,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,2,1,2,14,0,0,4,0,0,10,0,0,19,0,124,0,0,1,4,1,2,0,7,0,0,0,1,0,0,0,27,5,0,0,1,0,0,0,9,6,0
EventSourcing.NetCore (C#),0,6,0,0,5,0,0,0,0,0,7,0,1,0,0,14,1,0,0,1,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,3,0,0,0,23,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,1,0,149,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,9,0
elsa-core (C#),0,29,0,0,10,0,0,0,0,0,11,0,4,0,1,51,1,0,0,17,0,0,0,0,0,0,40,0,5,1,1,2,0,0,0,89,1,0,0,0,1,0,0,0,0,0,0,94,0,0,0,2,0,9,0,0,0,0,0,19,0,0,1,2,0,0,0,0,0,16,0,0,2,0,0,3,0,0,19,3,0,0,0,29,0,0,4,2,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,10,0,0,77,0,1,15,0,777,0,0,0,27,0,4,1,0,0,0,0,0,0,2,0,40,7,0,0,1,0,0,0,3,21,0
greenshot (C#),0,13,0,0,10,0,1,0,0,1,0,0,32,0,1,13,2,0,0,2,0,0,0,0,0,0,8,0,1,6,0,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,27,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,6,0,0,5,0,0,13,0,0,24,0,143,0,0,0,13,0,3,0,0,0,0,0,2,0,1,0,7,4,0,0,6,0,0,0,0,5,0
Cocona (C#),0,4,0,0,2,0,0,0,0,0,23,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,14,0,0,6,0,169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0
MixedRealityToolkit-Unity (C#),0,52,2,0,34,0,1,0,2,7,1,0,137,0,1,21,4,0,0,16,0,0,0,0,1,0,2,1,2,3,0,0,0,0,0,13,1,1,0,1,2,0,3,0,1,0,0,35,0,0,0,21,1,1,0,0,0,0,0,65,0,0,4,0,0,0,0,2,0,11,1,0,0,0,0,0,0,0,0,4,0,0,0,126,1,0,1,0,0,4,0,1,0,5,0,2,2,0,0,0,0,0,0,0,0,2,0,0,6,1,0,16,0,0,15,0,0,28,0,1,72,0,448,0,0,2,26,0,4,0,3,0,0,0,1,1,1,0,80,4,0,0,3,0,0,0,25,19,8
netch (C#),0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,2,0,0,2,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
duplicati (C#),0,20,0,0,9,0,0,0,0,0,3,0,23,0,1,11,3,0,0,1,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,1,0,0,0,0,0,27,0,0,2,0,0,0,0,0,4,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,13,0,0,1,1,0,14,0,2,20,0,180,0,0,2,11,0,4,0,3,0,0,0,0,1,2,0,8,5,0,0,3,0,0,0,4,1,0
Terminal.Gui (C#),0,11,2,0,9,0,0,0,0,0,9,0,14,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,2,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,4,0,0,8,0,0,19,0,46,0,0,0,7,0,3,0,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,11,1
Starward (C#),0,6,2,0,3,0,0,0,0,0,0,0,6,0,0,1,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,14,0,0,5,0,126,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,0
BBDown (C#),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
g-helper (C#),0,0,1,0,1,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,46,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0
stateless (C#),0,1,0,0,1,0,0,0,0,0,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mpv.net (C#),0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,52,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,3,0
XCharts (C#),0,9,1,0,8,0,0,0,2,0,0,0,17,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,61,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,88,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,96,0,0,0,4,0,0,0,0,8,1
blazor-workshop (C#),0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MonoGame (C#),0,48,4,0,10,3,0,0,2,4,4,0,46,0,10,9,21,0,5,6,0,0,0,0,0,0,5,0,1,1,0,1,0,0,0,54,1,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,3,1,0,0,0,1,0,89,0,0,4,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,7,3,0,0,4,55,0,0,28,2,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1,9,31,0,0,6,0,0,51,0,0,62,0,213,0,0,0,13,3,3,0,19,0,0,0,0,0,2,0,15,2,1,0,2,0,0,0,0,41,1
ModernWpf (C#),0,41,10,0,21,0,0,0,1,0,5,0,15,0,3,7,3,0,0,6,0,0,1,0,3,0,4,0,3,2,0,2,0,0,0,7,2,0,0,0,0,0,2,0,1,0,0,29,0,0,1,3,0,1,0,0,0,0,1,26,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,8,5,0,0,0,49,0,0,0,5,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,23,0,0,11,0,0,45,0,1,27,0,178,0,0,1,14,2,1,0,1,0,0,0,12,3,2,0,9,6,0,0,1,0,0,0,3,19,0
UnityLibrary (C#),0,1,2,0,1,0,1,0,0,0,0,0,21,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,3,0,14,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0
StockSharp (C#),0,49,1,0,56,0,0,0,0,0,2,0,22,0,0,42,0,0,0,1,0,0,0,0,2,0,15,0,7,1,0,0,0,0,0,18,4,0,0,0,3,0,0,0,0,1,1,26,0,0,0,10,0,13,0,0,0,0,0,30,0,0,0,0,0,0,0,2,0,12,0,0,0,9,0,0,0,0,2,2,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,15,0,0,25,0,316,0,0,0,68,0,6,0,0,0,0,0,1,1,1,0,4,5,1,0,0,0,0,0,13,5,0
RevokeMsgPatcher (C#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MoreLINQ (C#),0,0,1,0,0,0,0,0,0,0,9,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,0,0,1,0,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
ml-agents (C#),0,20,1,0,7,2,0,0,0,1,12,0,17,1,3,2,3,0,0,6,0,0,0,0,0,0,1,0,1,1,0,4,0,0,0,22,0,0,0,0,1,0,0,0,1,0,0,25,0,0,0,7,0,0,0,0,0,1,0,32,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,5,0,0,9,0,0,17,0,45,0,0,0,6,1,1,0,1,0,0,0,0,0,1,0,12,5,1,0,4,0,0,0,1,6,0
CMWTAT_Digital_Edition (C#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
practical-aspnetcore (C#),0,8,0,0,4,0,0,1,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,1,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,19,0,0,1,0,102,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1
oxyplot (C#),0,18,1,0,14,0,0,0,0,0,1,0,6,0,4,9,11,0,0,1,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,9,0,0,12,0,0,13,0,0,25,0,114,0,0,0,15,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0
TensorFlowSharp (C#),0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,7,0,0,3,0,18,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0
Files (C#),0,42,3,0,26,0,0,0,0,1,1,0,25,0,2,30,1,0,0,25,0,0,0,0,0,0,2,0,1,1,0,5,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,34,0,0,0,2,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,3,12,0,0,0,53,0,0,4,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,5,0,0,26,0,0,28,1,0,26,0,378,0,0,0,11,0,3,0,8,0,0,0,1,0,0,0,9,3,0,0,0,0,0,0,3,14,1
Electron.NET (C#),0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,2,0,99,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stride (C#),0,366,4,0,155,0,1,1,2,4,40,0,166,0,35,162,48,0,2,54,0,0,1,0,4,0,60,0,20,10,3,24,6,0,0,188,14,0,0,0,6,0,1,0,0,0,0,168,0,0,0,14,3,6,0,0,2,1,0,382,0,0,9,3,0,2,0,2,0,85,4,0,3,6,0,0,0,0,39,16,1,0,6,356,1,2,1,10,0,3,0,0,1,8,0,32,3,0,0,0,3,3,0,0,0,2,0,1,38,0,37,68,0,0,105,0,1,283,0,4,284,1,2112,0,0,5,139,0,30,0,64,0,0,0,4,3,22,0,93,25,6,0,2,0,0,0,17,121,3
LibreHardwareMonitor (C#),0,11,0,0,4,0,0,0,0,1,0,0,8,1,0,5,2,0,3,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,0,33,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,1,0,0,18,0,77,0,0,0,13,1,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0
MicaForEveryone (C#),0,3,0,0,2,0,1,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,1,0,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1
ModernFlyouts (C#),0,2,0,0,2,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1
SuperSocket (C#),0,13,0,0,1,0,0,0,1,0,2,0,2,0,0,15,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,11,2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,3,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,6,3,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0,10,0,2,16,0,105,0,0,0,9,0,2,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,5,0
LiteDB (C#),0,28,1,0,6,0,0,0,0,0,9,0,5,0,1,7,3,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,0,1,0,0,18,0,0,11,0,66,0,0,0,4,0,1,0,1,0,0,1,0,1,3,0,5,1,1,0,0,0,0,0,0,7,0
